X,Y,OBJECTID,CafeID,InspectionID,CafeName,InspectionDate,Status,PermitNumber,ABRANumber,COONumber,COUNumber,CafeDescription,HasSitePlan,HasABRALicense,HasCOO,HasCOU,NumberOfTables,NumberOfADATables,TableSize,NumberOfChairs,HasFence,IsVisibleToPublic,HasCovering,NumberOfUmbrella,UmbrellaClearanceWhenOpen,ClearanceOfAwning,FenceHeight,NumberOfGates,WidthOfGate,GateTypeCode,HeightOfPlanter,OtherBorder,WidthOfCafe,DepthOfCafe,TotalSquareFootage,WidthOfAisle,LengthOfClearSidewalkPath,DistanceToNearestIntersection,NameOfIntersection,DistanceToNearestCrosswalk,HasStreetTreeWithIn20ft,IsTreeGratedWithIn20ft,HasBusStopWithIn20ft,HasBusShelterWithIn20ft,HasStreetLightWithIn20ft,HasTrashCanWithIn20ft,HasTrafficSignalWithIn20ft,HasParkingMeterWithIn20ft,HasLoadingZoneWithIn20FtOfCurb,HasMetParkingWithIn20FtOfCurb,HasEnteranceWithIn20FtOfCurb,HasBusZoneWithIn20FtOfCurb,HasNoParkingWithIn20FtOfCurb,HasRushHourAM,HasRushHourPM,ValetParkingName,ValetParkingManager,ValetParkingPermitNumber,ValetParkingSpace,HasValetParkingSign,ParkingSignTypeID,HasFollowUpAppt,DoesCafeOperateInJanuary,DoesCafeOperateInFebruary,DoesCafeOperateInMarch,DoesCafeOperateInApril,DoesCafeOperateInMay,DoesCafeOperateInJune,DoesCafeOperateInJuly,DoesCafeOperateInAugust,DoesCafeOperateInSeptember,DoesCafeOperateInOctober,DoesCafeOperateInNovember,DoesCafeOperateInDecember,StartHourForOpening1,EndHourForOpening1,OperatesOnSunInOpening1,OperatesOnMonInOpening1,OperatesOnTueInOpening1,OperatesOnWedInOpening1,OperatesOnThuInOpening1,OperatesOnFriInOpening1,OperatesOnSatInOpening1,StartHourForOpening2,EndHourForOpening2,OperatesOnSunInOpening2,OperatesOnMonInOpening2,OperatesOnTueInOpening2,OperatesOnWedInOpening2,OperatesOnThuInOpening2,OperatesOnFriInOpening2,OperatesOnSatInOpening2,StartHourOfValetOpening1,EndHourOfValetOpening1,ValetOperatesOnSunInOpening1,ValetOperatesOnMonInOpening1,ValetOperatesOnTueInOpening1,ValetOperatesOnWedInOpening1,ValetOperatesOnThuInOpening1,ValetOperatesOnFriInOpening1,ValetOperatesOnSatInOpening1,StartHourOfValetOpening2,EndHourOfValetOpening2,ValetOperatesOnSunInOpening2,ValetOperatesOnMonInOpening2,ValetOperatesOnTueInOpening2,ValetOperatesOnWedInOpening2,ValetOperatesOnThuInOpening2,ValetOperatesOnFriInOpening2,ValetOperatesOnSatInOpening2,LastUpdateDate,Address,Ward,Quadrant,ANC,SMD,Zoning,ZipCode,NeighborhoodClusters,NeighborhoodNames,BID,AWI,EDZ,NIF,HistoricDistrict,PUD,CFAR,PSA,PD,XCoord,YCoord,OwnerName,InspectionComment,Longitude,Latitude
-77.05763617918312,38.904929595537183,419,1383,1419,CAFE' TU-O-TU,2013-01-10T11:22:26.000Z,Unknown,,,C051615,,UNENCLOSED,0,0,1,0,2,,3X3,6,0,0,0,,,,,,,,,,12,10,120,3,10,100,28TH AND PENN. AVE NW,100,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 9:00 AM, 7:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T11:18:46.000Z,2816 PENNSYLVANIA AVENUE NW,2,NW,2E,2E05,W-2,20007,Cluster 4,Georgetown,Georgetown BID,,,,Georgetown Historic District,,,206,2,395000.96,137453.24,CAFE' TU-O-TU,,-80.02579058,38.86573603
-77.037674779035086,38.928965305596549,420,1384,1420,HAYDEE'S,2013-01-10T11:28:59.000Z,Unknown,,024663,1202552,CU1200241,UNENCLOSED,0,1,1,1,5,,3X3,10,0,1,0,,,,,,,,,,39,9,351,5,10,30,IRVING ST NW,30,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 1:30 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T11:24:35.000Z,3102 MOUNT PLEASANT STREET NW,1,NW,1D,1D04,C-2-A,20010,Cluster 2,Mount Pleasant,,,,,Mount Pleasant Historic District,,,408,4,396733.47,140120.5,HAYDEE'S,,-79.99608171,38.89054304
-77.063802562043023,38.90620107283037,421,1385,1421,CAFE MILANO,2013-01-10T11:38:13.000Z,Unknown,,017247/077158,B174243,,UNENCLOSED,0,1,1,0,6,,4X4,24,0,1,1,2,8,10,,,,,,,20,12,240,4,12,250,WISCONSIN AVE NW,250,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:30 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T11:31:19.000Z,3251 PROSPECT STREET NW,2,NW,2E,2E03,C-2-A,20007,Cluster 4,Georgetown,,,,,Georgetown Historic District,,,206,2,394466.2,137594.74,CAFE MILANO,,-80.02421502,38.86705225
-77.063802562043023,38.90620107283037,422,1387,1423,MAI THAI,2013-01-10T11:48:50.000Z,Unknown,,085973,,1100045,UNENCLOSED,0,1,0,1,14,,2X2,28,1,0,1,4,6,,,,,,1.5,,23,8,184,3,6,285,Wisconsin Avenue,285,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,0,0,0,0,0, 7:00 AM,12:00 AM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T11:44:36.000Z,3251 PROSPECT STREET NW,2,NW,2E,2E03,C-2-A,20007,Cluster 4,Georgetown,,,,,Georgetown Historic District,,,206,2,394466.2,137594.74,MAI THAI,,-80.02421502,38.86705225
-77.065064938460665,38.906123535231728,423,1388,1424,BOOEY MONGER,2013-01-10T11:59:13.000Z,Unknown,,003496,,,UNENCLOSED,0,1,0,0,2,,4X4,6,0,0,0,,,,,,,,,,15,3,45,3,,30,POTOMAC ST NW,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 7:30 AM,12:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T11:52:39.000Z,3265 PROSPECT STREET NW,2,NW,2E,2E03,C-2-A,20007,Cluster 4,Georgetown,Georgetown BID,,,,Georgetown Historic District,,,206,2,394356.7,137586.21,BOOEY MONGER,LUNCH RUSH 12:50 COFO C00901002 RESTAUARNT 46 SEATS INSIDE OUTSIDE 11 SEATS ON OUTSIDE.,-80.02431,38.86697291
-77.072712351271591,38.933706137532475,424,1389,1425,CACTUS CANTINA,2013-01-10T12:06:41.000Z,Unknown,B337285,,1100056,1200083,UNENCLOSED,0,0,1,1,36,,4X4,56,1,1,1,7,8,8,2,,3,,,,15,103,1545,5,15,15,MACOMB ST NW,15,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T12:01:09.000Z,3300 WISCONSIN AVENUE NW,3,NW,3C,3C07,MW/C-1,20016,Cluster 14,McLean Gardens,,,,,,,,204,2,393695.83,140648.61,CACTUS CANTINA,,-79.99019698,38.89545385
-77.072712351271591,38.933706137532475,425,1389,1480,CACTUS CANTINA,2013-01-30T12:52:05.000Z,Unknown,B337285,14225,,1200083,UNENCLOSED,0,1,1,1,36,,4X4,56,1,1,1,7,8,8,2,,3,,,,111,15,1665,5,15,15,MACOMB ST NW,15,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T12:01:09.000Z,3300 WISCONSIN AVENUE NW,3,NW,3C,3C07,MW/C-1,20016,Cluster 14,McLean Gardens,,,,,,,,204,2,393695.83,140648.61,CACTUS CANTINA,,-79.99019698,38.89545385
-77.028538669152141,38.932150619825997,426,1390,1426,KANGAROO BOXING CLUB,2013-01-10T12:14:18.000Z,Unknown,,089161,120134,,UNENCLOSED,0,1,1,0,6,,2X2,16,0,1,0,,,,,,,,,,24,9,216,4,6,50,11TH ST NW/PARK RD ST NW,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 5:00 PM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T12:09:30.000Z,3410 11TH STREET NW,1,NW,1A,1A06,C-2-A,20010,Cluster 2,Columbia Heights,,,,Columbia Heights,,,,302,3,397525.76,140473.81,KANGAROO BOXING CLUB,,-79.99214487,38.89382845
-77.059308190065252,38.936218556569962,427,1393,1429,SIMA HOUSE,2013-01-10T12:41:12.000Z,Unknown,B372179,,09028,,UNENCLOSED,0,0,1,0,9,,2X2,18,0,1,1,1,7,,,,,,,,24,17,408,2,6,100,conn.ave /PORTER ST NW,100,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,11:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T12:33:50.000Z,3520 CONNECTICUT AVENUE NW,3,NW,3C,3C05,CP/C-2-A,20008,Cluster 15,Cleveland Park,,,,,Cleveland Park Historic District,,,203,2,394858.19,140926.67,SIMA HOUSE,,-79.98709824,38.89803937
-77.032411705193979,38.937240471821589,428,1394,1430,LE CAFE' DE PARIS,2013-01-10T12:48:08.000Z,Unknown,,,,,UNENCLOSED,0,0,0,0,,,,,1,0,1,1,12,,48,,9,,,,24,24,576,,9,45,14TH ST NW/SPRING RD NW,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 8:00 AM, 1:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T12:43:00.000Z,3703 14TH STREET NW,4,NW,4C,4C05,C-2-A,20010,Cluster 18,Petworth,,,,,,,,404,4,397190.15,141038.94,LE CAFE' DE PARIS,,-79.98584702,38.89908328
-77.032411705193979,38.937240471821589,429,1394,1431,LE CAFE' DE PARIS,2013-01-10T12:50:35.000Z,Unknown,,,,,UNENCLOSED,0,0,0,0,,,,,1,0,1,1,12,,48,,9,,,,24,24,576,,9,45,14TH ST NW/SPRING RD NW,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1, 8:00 AM, 1:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-10T12:43:00.000Z,3703 14TH STREET NW,4,NW,4C,4C05,C-2-A,20010,Cluster 18,Petworth,,,,,,,,404,4,397190.15,141038.94,LE CAFE' DE PARIS,NO SETUP,-79.98584702,38.89908328
-77.041900736202592,38.917129452034466,430,1395,1432,L'ENFANT,2013-01-15T11:36:09.000Z,Unknown,8A65338,,,1200056,UNENCLOSED,0,1,0,1,23,,2X2,46,1,0,1,4,6,,,,,Movable,3,YES,43,12,516,4,7,10,FLORDIA AVE /18TH ST NW,10,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-15T11:28:43.000Z,2000 18TH STREET NW,1,NW,1C,1C01,C-2-A,20009,Cluster 1,Adams Morgan,Adams Morgan BID,,,,Washington Heights Historic District,,,303,3,396366.44,138806.78,L'ENFANT,,-80.01071696,38.87832567
-77.026823436728421,38.917165505397577,431,1396,1433,MAHOGANY LLC,2013-01-15T11:44:32.000Z,Unknown,,ABRA074895,111316,,UNENCLOSED,0,1,1,0,9,,2X2,30,1,1,0,,,,48,,15,Bolted,,,39,24,936,4,9,12,11TH ST NW/U ST NW,9,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-15T11:39:12.000Z,2001 11TH STREET NW,1,NW,1B,1B02,ARTS/C-2-B,20001,Cluster 3,Cardozo/Shaw,,,,,Greater U Street Historic District,,,305,3,397673.99,138810.29,MAHOGANY LLC,,-80.01067786,38.87835831
-77.045104485136918,38.90981429852414,432,1397,1434,LE PAIN QUOTIDIEN,2013-01-15T11:54:50.000Z,Unknown,PA48753,080501,0902305,,UNENCLOSED,0,1,1,0,16,,4X4,30,1,0,1,4,7.5,,36,,10,Movable,36,,59,10,590,,,6,20TH /P ST NW,19,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 7:00 AM,10:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-15T11:46:13.000Z,2001 P STREET NW,2,NW,2B,2B02,DC/SP-1,20036,Cluster 6,Dupont Circle,,,,,Dupont Circle Historic District,,,208,2,396088.2,137994.87,LE PAIN QUOTIDIEN,"PUBLIC SPACEPERMIT CERTFICATE OF USE &SITE PLAN ARE NOT AVALIBLE THE ASSISTANT MANGERIS THE PERSON AVAILABLE TODAY.CAFE MAY HAVE TWO ADRESS ,MASS.AVE AND P ST.NW.",-80.01975939,38.87077411
-77.041880727127946,38.917223776590312,433,1398,1435,DUPLEX DINER,2013-01-15T12:03:55.000Z,Unknown,PA65336,,1201457,1200051,UNENCLOSED,0,1,1,1,6,,2X2,12,1,1,1,1,7,,3,1,7,Bolted,3,,33,9,297,4,7,35,FLORDIAAVE/18TH ST NW,35,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-15T11:56:52.000Z,2004 18TH STREET NW,1,NW,1C,1C01,C-2-A,20009,Cluster 1,Adams Morgan,Adams Morgan BID,,,,Washington Heights Historic District,,,303,3,396368.18,138817.25,DUPLEX DINER,,-80.01060034,38.87842305
-77.045441954341385,38.914326986661401,434,1399,1436,THAIPHOON,2013-01-15T12:17:13.000Z,Unknown,,,186186,1200064,UNENCLOSED,0,0,1,1,10,,2X2,20,0,0,0,,,,,,,,,,18,22,396,,11,105,CONNECTIUT AVE NW,100,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:30 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-15T12:09:35.000Z,2011 S STREET NW,2,NW,2B,2B01,DC/C-3-B,20009,Cluster 6,Dupont Circle,,,,,Dupont Circle Historic District,,,208,2,396059.18,138495.83,THAIPHOON,,-80.01418031,38.87543362
-77.045650535065533,38.909453482069054,435,1400,1437,EZONE,2013-01-15T12:37:39.000Z,Unknown,,083131,,,UNENCLOSED,0,1,0,0,4,,4X2,10,0,1,0,,,6,,,,,,,12,6,72,,,10,HOPKINS ST /P ST NW,10,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-15T12:28:03.000Z,2016 P STREET NW,2,NW,2B,2B02,DC/C-2-B,20036,Cluster 6,Dupont Circle,,,,,Dupont Circle Historic District,,,208,2,396040.82,137954.84,EZONE,VALET STAGING SIGN POSTED.  SIGN WAS POSTED ON THE DOOR THAT THEY ARE CLOSED TO BE OPEN BY 5:30 NO ONE AROUND.CLOSED 8/22/2012  REVISITED TWICE IN ONE DAY.,-80.02020516,38.87040178
-77.026768346645312,38.917549182554993,436,1402,1439,THE GREEK SPOT,2013-01-16T10:48:28.000Z,Unknown,48928,,1200075,,UNENCLOSED,0,0,1,0,4,,2X2,14,0,0,1,3,10,,,,,,,,15,30,450,4,6,60,11TH ST NW /U ST NW,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-16T10:44:28.000Z,2017 11TH STREET NW,1,NW,1B,1B02,ARTS/C-2-B,20001,Cluster 3,Cardozo/Shaw,,,,,Greater U Street Historic District,,,305,3,397678.78,138852.88,THE GREEK SPOT,,-80.01020348,38.87875442
-77.04602883898788,38.902149361779074,437,1403,1440,THE PRIME RIB,2013-01-16T10:54:56.000Z,Unknown,PA42960,001469,,,UNENCLOSED,0,1,0,0,6,,4X4,12,1,0,0,,,8,3,,4,Movable,,,7,5,35,0,5,60,21ST /K ST NW/20TH /K ST NW,60,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-16T10:50:07.000Z,2020 K STREET NW,2,NW,2A,2A06,C-3-C,20006,Cluster 6,Golden Triangle,Golden Triangle BID,,,,,,,207,2,396007.6,137144.04,THE PRIME RIB,,-80.02923322,38.8628598
-77.04602883898788,38.902149361779074,438,1403,1445,THE PRIME RIB,2013-01-16T11:01:48.000Z,Unknown,PA42960,,,,UNENCLOSED,0,1,0,0,6,,4X4,12,1,0,0,,,8,3,,4,Movable,,,7,5,35,0,5,60,21ST /K ST NW/20TH /K ST NW,60,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-16T10:50:07.000Z,2020 K STREET NW,2,NW,2A,2A06,C-3-C,20006,Cluster 6,Golden Triangle,Golden Triangle BID,,,,,,,207,2,396007.6,137144.04,THE PRIME RIB,,-80.02923322,38.8628598
-77.04602883898788,38.902149361779074,439,1403,1450,THE PRIME RIB,2013-01-29T10:45:41.000Z,Unknown,PA42960,,,,UNENCLOSED,0,1,0,0,6,,4X4,12,1,0,0,,,8,3,,4,Movable,,,7,5,35,0,5,60,21ST /K ST NW/20TH /K ST NW,60,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-16T10:50:07.000Z,2020 K STREET NW,2,NW,2A,2A06,C-3-C,20006,Cluster 6,Golden Triangle,Golden Triangle BID,,,,,,,207,2,396007.6,137144.04,THE PRIME RIB,VALET PARKING NOT STARTED AT TIME OF INSPECTION.,-80.02923322,38.8628598
-77.046497201712384,38.898193875118565,440,1404,1446,TONIC,2013-01-16T11:11:13.000Z,Unknown,PA29641,075297,143249,,UNENCLOSED,0,1,1,0,18,,24X30,54,0,0,1,4,,,,,,,,,75,8,600,3,6,15,21ST STNW,15,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,,,,,0,,0,1,1,1,1,1,1,0,0,0,0,0,0, 7:00 AM,12:00 AM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-16T11:05:42.000Z,2036 G STREET NW,2,NW,2A,2A08,R-5-D,20006,Cluster 5,George Washington University,,,,,,GWU - Foggy Bottom Campus,,207,2,395966.75,136704.97,TONIC,,-80.03412136,38.85877533
-77.046497201712384,38.898193875118565,441,1405,1447,PRIMI PIATTI,2013-01-16T11:21:28.000Z,Unknown,,010242,B162300,,UNENCLOSED,0,1,1,0,11,,2X2,20,0,0,1,3,,,,,,,,,23,13,299,,6,75,20TH ST NW,75,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,,,,,0,,1,1,1,1,1,1,1,1,1,1,0,0,0,11:30 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-16T11:15:56.000Z,2036 G STREET NW,2,NW,2A,2A08,R-5-D,20006,Cluster 5,George Washington University,,,,,,GWU - Foggy Bottom Campus,,207,2,395966.75,136704.97,PRIMI PIATTI,,-80.03412136,38.85877533
-77.046497201712384,38.898193875118565,442,1405,1451,PRIMI PIATTI,2013-01-29T10:49:10.000Z,Unknown,,,B162300,,UNENCLOSED,0,1,1,0,11,,2X2,20,0,0,1,3,,,,,,,,,23,13,299,,6,75,20TH ST NW,75,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,0,0,0,11:30 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-16T11:15:56.000Z,2036 G STREET NW,2,NW,2A,2A08,R-5-D,20006,Cluster 5,George Washington University,,,,,,GWU - Foggy Bottom Campus,,207,2,395966.75,136704.97,PRIMI PIATTI,,-80.03412136,38.85877533
-77.041989085510764,38.921475488908257,443,1406,1448,MEZA BAR,2013-01-16T12:35:10.000Z,Unknown,000028340,,1901O1,1200119,UNENCLOSED,0,1,1,1,10,,3X3,20,1,0,0,,,,36,1,5,Bolted,,,15,8,120,2,9,140,COLUMBIA RD NW/18TH ST NW,140,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,0, 5:00 AM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-16T12:29:17.000Z,2437 18TH STREET NW,1,NW,1C,1C07,C-2-B,20009,Cluster 1,Adams Morgan,Adams Morgan BID,,,,Washington Heights Historic District,,,303,3,396359,139289.23,MEZA BAR,ALL PERMITS ARE EXPIRED.,-80.0053429,38.88281259
-77.046420674233332,38.900525089698242,444,1407,1449,LINDY'S,2013-01-16T12:47:04.000Z,Unknown,,,B174345,,UNENCLOSED,0,0,1,0,4,,SQUARE,8,0,0,0,,,,,,,,,,16,9,144,2,6,50,I ST NW/21ST ST NW,50,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 8:00 AM, 1:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-16T12:39:34.000Z,2040 I STREET NW,2,NW,2A,2A08,C-3-C,20006,Cluster 5,George Washington University,,,,,,George Washington University,,207,2,395973.52,136963.75,LINDY'S,,-80.03124045,38.86118267
-77.046990785536821,38.909506280022498,445,1410,1452,SCION,2013-01-29T10:56:59.000Z,Unknown,,082174,0902176,090016,UNENCLOSED,0,1,1,1,27,,4X4,53,1,1,0,,,,36,,5,Bolted,24,ENCLOSED,75,10,750,,,20,21 ST AND P ST NW,20,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-29T10:50:36.000Z,2100 P STREET NW,2,NW,2B,2B02,DC/C-2-C,20037,Cluster 6,Dupont Circle,,,,,Dupont Circle Historic District,,,208,2,395924.58,137960.76,SCION,,-80.02013924,38.87045684
-77.047323935641401,38.909417684122737,446,1412,1454,CRIOS,2013-01-29T11:07:13.000Z,Unknown,PA59619,089510,1202551,1200126,UNENCLOSED,1,1,1,1,12,,4x4,30,0,0,0,,,,,,,,,,67,10,670,,,120,21st & P ST NW,120,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-29T11:02:45.000Z,2120 P STREET NW,2,NW,2B,2B02,DC/C-2-C,20037,Cluster 6,Dupont Circle,,,,,Dupont Circle Historic District,,,208,2,395895.68,137950.94,CRIOS,,-80.02024859,38.8703655
-77.04741540390026,38.909821040485625,447,1413,1455,URBANA,2013-01-29T11:13:06.000Z,Unknown,PA68849,089087,1201296,,UNENCLOSED,0,1,1,0,6,,2X2,12,1,1,1,2,8,,,,,,,WALL,20,13,260,,,70,21st & P ST NW,70,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2013-01-29T11:08:43.000Z,2121 P STREET NW,2,NW,2B,2B02,DC/C-2-C,20037,Cluster 6,Dupont Circle,,,,,Dupont Circle Historic District,,,208,2,395887.77,137995.72,URBANA,CAFE IN BASEMENT LIKE ON SIDEWALK.,-80.01974992,38.87078202
-77.052680298626456,38.903019731786287,448,1414,1456,MELROSE HOTEL,2013-01-29T11:20:49.000Z,Unknown,,,CO117496,,UNENCLOSED,0,0,1,0,6,,4X4,12,1,0,1,6,10,,,,20,Movable,3,,56,9,504,3,6,90,25TH ST AND PENN.AVE NW,90,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,,,,40,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0, 9:30 AM, 6:30 PM,0,1,1,1,1,1,0,,,0,0,0,0,0,0,0,2013-01-29T11:14:56.000Z,2430 PENNSYLVANIA AVENUE NW,2,NW,2A,2A03,C-2-C,20037,Cluster 5,West End,,,,,,,,207,2,395430.7,137240.97,MELROSE HOTEL,,-80.02815403,38.86376147
